🐼看电视呗👉打卡,#genre#
「厦门联通」福建综合,http://36.249.150.141:9901/tsfile/live/1008_1.m3u8
「厦门联通」福建电视剧,http://36.249.150.141:9901/tsfile/live/1009_1.m3u8
「厦门联通」福建少儿,http://36.249.150.141:9901/tsfile/live/1010_1.m3u8
「厦门联通」福建经济,http://36.249.150.141:9901/tsfile/live/1011_1.m3u8

「福建移动内网」CCTV-1,http://112.50.243.8/PLTV/88888888/224/3221225922/1.m3u8
「福建移动内网」CCTV-2,http://112.50.243.8/PLTV/88888888/224/3221225923/1.m3u8
「福建移动内网」CCTV-4,http://112.50.243.8/PLTV/88888888/224/3221225802/1.m3u8
「福建移动内网」CCTV-7,http://112.50.243.8/PLTV/88888888/224/3221225927/1.m3u8
「福建移动内网」CCTV-9,http://112.50.243.8/PLTV/88888888/224/3221225820/1.m3u8
「福建移动内网」CCTV-11,http://112.50.243.8/PLTV/88888888/224/3221225815/1.m3u8
「福建移动内网」CCTV-12,http://112.50.243.8/PLTV/88888888/224/3221225816/1.m3u8
「福建移动内网」CCTV-13,http://112.50.243.8/PLTV/88888888/224/3221225817/1.m3u8
「福建移动内网」纯享4K,http://112.50.243.8/PLTV/88888888/224/3221226825/1.m3u8
「福建移动内网」厦门卫视,http://112.50.243.8/PLTV/88888888/224/3221226781/1.m3u8
「福建移动内网」厦门综合,http://112.50.243.8/PLTV/88888888/224/3221226814/1.m3u8
「福建移动内网」厦门二套,http://112.50.243.8/PLTV/88888888/224/3221226777/1.m3u8
「福建移动内网」厦门三套,http://112.50.243.8/PLTV/88888888/224/3221226760/1.m3u8
「福建移动内网」厦门四套,http://112.50.243.8/PLTV/88888888/224/3221226764/1.m3u8
「福建移动内网」山西卫视,http://112.50.243.8/PLTV/88888888/224/3221225839/1.m3u8
「福建移动内网」影视1台,http://112.50.243.8/PLTV/88888888/224/3221226736/1.m3u8
「福建移动内网」影视2台,http://112.50.243.8/PLTV/88888888/224/3221225881/1.m3u8
「福建移动内网」影视3台,http://112.50.243.8/PLTV/88888888/224/3221226708/1.m3u8
「福建移动内网」影视4台,http://112.50.243.8/PLTV/88888888/224/3221226712/1.m3u8
「福建移动内网」影视5台,http://112.50.243.8/PLTV/88888888/224/3221225893/1.m3u8
「福建移动内网」影视6台,http://112.50.243.8/PLTV/88888888/224/3221226692/1.m3u8
「福建移动内网」影视7台,http://112.50.243.8/PLTV/88888888/224/3221226754/1.m3u8
「福建移动内网」动画11台,http://112.50.243.8/PLTV/88888888/224/3221226732/1.m3u8
「福建移动内网」动画12台,http://112.50.243.8/PLTV/88888888/224/3221226741/1.m3u8
「福建移动内网」动漫13台,http://112.50.243.8/PLTV/88888888/224/3221226743/1.m3u8
「福建移动内网」极速汽车,http://112.50.243.8/PLTV/88888888/224/3221226140/1.m3u8
「福建移动内网」动漫秀场,http://112.50.243.8/PLTV/88888888/224/3221226141/1.m3u8
「福建移动内网」古装剧场,http://112.50.243.8/PLTV/88888888/224/3221225880/1.m3u8
「福建移动内网」金鹰卡通,http://112.50.243.8/PLTV/88888888/224/3221227018/1.m3u8
「福建移动内网」欢笑剧场,http://112.50.243.8/PLTV/88888888/224/3221226729/1.m3u8
「福建移动内网」纪实频道,http://112.50.243.8/PLTV/88888888/224/3221225946/1.m3u8
「福建移动内网」自由搏击,http://112.50.243.8/PLTV/88888888/224/3221225895/1.m3u8






🐼江西地区👉ID36,#genre#

江西都市频道,http://mywlkj.ddns.net:754/tv/dl/dl668/23.php?id=2
江西经济生活,http://mywlkj.ddns.net:754/tv/dl/dl668/23.php?id=3
江西影视旅游,http://mywlkj.ddns.net:754/tv/dl/dl668/23.php?id=4
江西公共农业,http://mywlkj.ddns.net:754/tv/dl/dl668/23.php?id=5
江西少儿频道,http://mywlkj.ddns.net:754/tv/dl/dl668/23.php?id=6
江西新闻频道,http://mywlkj.ddns.net:754/tv/dl/dl668/23.php?id=7
江西教育频道,http://mywlkj.ddns.net:754/tv/dl/dl668/23.php?id=8
南昌新闻综合,http://mywlkj.ddns.net:754/tv/dl/dl668/23.php?id=9
南昌都市频道,http://mywlkj.ddns.net:754/tv/dl/dl668/23.php?id=10
南昌资讯频道,http://mywlkj.ddns.net:754/tv/dl/dl668/23.php?id=11
新余新闻综合,http://mywlkj.ddns.net:754/tv/dl/dl668/23.php?id=13
新余公共频道,http://mywlkj.ddns.net:754/tv/dl/dl668/23.php?id=14
新余教育频道,http://mywlkj.ddns.net:754/tv/dl/dl668/23.php?id=15
萍乡新闻综合,http://mywlkj.ddns.net:754/tv/dl/dl668/23.php?id=23
萍乡公共频道,http://mywlkj.ddns.net:754/tv/dl/dl668/23.php?id=24
赣州新闻综合,http://mywlkj.ddns.net:754/tv/dl/dl668/23.php?id=28
赣州公共频道,http://mywlkj.ddns.net:754/tv/dl/dl668/23.php?id=29
赣州教育频道,http://mywlkj.ddns.net:754/tv/dl/dl668/23.php?id=30
上饶新闻综合,http://mywlkj.ddns.net:754/tv/dl/dl668/23.php?id=33
上饶公共频道,http://mywlkj.ddns.net:754/tv/dl/dl668/23.php?id=34
都昌县电视台,http://mywlkj.ddns.net:754/tv/dl/dl668/23.php?id=41
井冈山电视台,http://mywlkj.ddns.net:754/tv/dl/dl668/23.php?id=52
分宜县电视台,http://mywlkj.ddns.net:754/tv/dl/dl668/23.php?id=58
广丰电视台,http://mywlkj.ddns.net:754/tv/dl/dl668/23.php?id=64
修水县电视台,http://mywlkj.ddns.net:754/tv/dl/dl668/23.php?id=65
武宁县电视台,http://mywlkj.ddns.net:754/tv/dl/dl668/23.php?id=66
万载县电视台,http://mywlkj.ddns.net:754/tv/dl/dl668/23.php?id=76
铜鼓县电视台,http://mywlkj.ddns.net:754/tv/dl/dl668/23.php?id=79
永修县电视台,http://mywlkj.ddns.net:754/tv/dl/dl668/23.php?id=81
彭泽县电视台,http://mywlkj.ddns.net:754/tv/dl/dl668/23.php?id=82
庐山市电视台,http://mywlkj.ddns.net:754/tv/dl/dl668/23.php?id=92
余干县电视台,http://mywlkj.ddns.net:754/tv/dl/dl668/23.php?id=93
广昌县电视台,http://mywlkj.ddns.net:754/tv/dl/dl668/23.php?id=97
宁都县电视台,http://mywlkj.ddns.net:754/tv/dl/dl668/23.php?id=109
🐼山东地区👉ID37,#genre#

「官方」青岛新闻综合,http://hlspull.qtv.com.cn/gwepn2sr/channel/969b06fca3f82c40de59171b3eb9428c/index.m3u8

「联通」山东卫视,http://124.129.235.34:9901/tsfile/live/0131_1.m3u8?key=tvbox6_com&playlive=1&authid=0
「联通」山东齐鲁,http://124.129.235.34:9901/tsfile/live/1001_1.m3u8?key=tvbox6_com&playlive=1&authid=0
「联通」山东公共,http://124.129.235.34:9901/tsfile/live/1002_1.m3u8?key=tvbox6_com&playlive=1&authid=0
「联通」山东综艺,http://124.129.235.34:9901/tsfile/live/1003_1.m3u8?key=tvbox6_com&playlive=1&authid=0
「联通」山东生活,http://124.129.235.34:9901/tsfile/live/1004_1.m3u8?key=tvbox6_com&playlive=1&authid=0
「联通」山东影视,http://124.129.235.34:9901/tsfile/live/1005_1.m3u8?key=tvbox6_com&playlive=1&authid=0
「联通」山东体育,http://124.129.235.34:9901/tsfile/live/1006_1.m3u8?key=tvbox6_com&playlive=1&authid=0
「联通」山东农科,http://124.129.235.34:9901/tsfile/live/1007_1.m3u8?key=tvbox6_com&playlive=1&authid=0
「联通」山东少儿,http://124.129.235.34:9901/tsfile/live/1008_1.m3u8?key=tvbox6_com&playlive=1&authid=0
「联通」山东教育,http://124.129.235.34:9901/tsfile/live/1010_1.m3u8?key=tvbox6_com&playlive=1&authid=0
「联通」QTV-1,http://124.129.235.34:9901/tsfile/live/1011_1.m3u8?key=tvbox6_com&playlive=1&authid=0
「联通」QTV-2,http://124.129.235.34:9901/tsfile/live/1012_1.m3u8?key=tvbox6_com&playlive=1&authid=0
「联通」QTV-3,http://124.129.235.34:9901/tsfile/live/1013_1.m3u8?key=tvbox6_com&playlive=1&authid=0
「联通」QTV-4,http://124.129.235.34:9901/tsfile/live/1014_1.m3u8?key=tvbox6_com&playlive=1&authid=0
「联通」QTV-5,http://124.129.235.34:9901/tsfile/live/1015_1.m3u8?key=tvbox6_com&playlive=1&authid=0
「联通」QTV-6,http://124.129.235.34:9901/tsfile/live/1016_1.m3u8?key=tvbox6_com&playlive=1&authid=0

「移动」山东卫视,http://mywlkj.ddns.net:754/tv/sdyd.php?id=17
「移动」山东体育,http://mywlkj.ddns.net:754/tv/sdyd.php?id=38

「联通」山东卫视,http://mywlkj.ddns.net:754/tv/sdlt.php?id=16
「联通」齐鲁高清,http://mywlkj.ddns.net:754/tv/sdlt.php?id=50
「联通」山东体育,http://mywlkj.ddns.net:754/tv/sdlt.php?id=51
「联通」山东综艺,http://mywlkj.ddns.net:754/tv/sdlt.php?id=52
「联通」山东影视,http://mywlkj.ddns.net:754/tv/sdlt.php?id=53
「联通」济南综合,http://mywlkj.ddns.net:754/tv/sdlt.php?id=54
「联通」济南都市,http://mywlkj.ddns.net:754/tv/sdlt.php?id=55
「联通」济南影视,http://mywlkj.ddns.net:754/tv/sdlt.php?id=56
「联通」海看大片,http://mywlkj.ddns.net:754/tv/sdlt.php?id=57

「电信」山东卫视,http://mywlkj.ddns.net:754/tv/sddx.php?id=18
「电信」山东齐鲁,http://mywlkj.ddns.net:754/tv/sddx.php?id=50
「电信」山东新闻,http://mywlkj.ddns.net:754/tv/sddx.php?id=51
「电信」山东综艺,http://mywlkj.ddns.net:754/tv/sddx.php?id=52
「电信」山东文旅,http://mywlkj.ddns.net:754/tv/sddx.php?id=53
「电信」山东生活,http://mywlkj.ddns.net:754/tv/sddx.php?id=54
「电信」山东体育,http://mywlkj.ddns.net:754/tv/sddx.php?id=55
「电信」山东少儿,http://mywlkj.ddns.net:754/tv/sddx.php?id=56

济南新闻综合,http://mywlkj.ddns.net:754/tv/dl/dl668/jntv.php?id=jnxw
济南都市,http://mywlkj.ddns.net:754/tv/dl/dl668/jntv.php?id=jnds
济南文旅体育,http://mywlkj.ddns.net:754/tv/dl/dl668/jntv.php?id=jnwt
济南鲁中,http://mywlkj.ddns.net:754/tv/dl/dl668/jntv.php?id=jnlz
济南生活,http://mywlkj.ddns.net:754/tv/dl/dl668/jntv.php?id=jnsh
济南少儿,http://mywlkj.ddns.net:754/tv/dl/dl668/jntv.php?id=jnse
济南移动,http://mywlkj.ddns.net:754/tv/dl/dl668/jntv.php?id=jnyd
济南地铁,http://mywlkj.ddns.net:754/tv/dl/dl668/jntv.php?id=jndt
济南城市,http://mywlkj.ddns.net:754/tv/dl/dl668/jntv.php?id=jncs

烟台公共频道,http://live.yantaitv.cn/live/e50f104a4ffe4a41b2217cbda534146f/d86092e69df94668b33390278b061700-
烟台经济科技,http://live.yantaitv.cn/live/27f84144e95a4652ae9e5c211b2a6b55/405f3e33ba384aa0a16014d0becd1261-
烟台新闻综合,http://live.yantaitv.cn/live/3e81a8879da44c5dadf3bd9c10468e1c/9b776d420ee4438199b7657c8eb88f07-
烟台影视频道,http://live.yantaitv.cn/live/e9f1d9045d474c31884d13fa4ffbbd16/a4a9b3704d854756907845107cc56129-
枣庄新闻综合,http://stream.zztvzd.com/1/sd/live.m3u8
枣庄教育频道,http://stream.zztvzd.com/2/sd/live.m3u8
青州综合,http://sdqz.chinashadt.com:2036/live/stream:1.stream/playlist.m3u8
青州文化旅游,http://sdqz.chinashadt.com:2036/live/stream:3.stream/playlist.m3u8
日照新闻综合,http://live.rzw.com.cn/xwzh/sd/live.m3u8
日照公共,http://live.rzw.com.cn/kzpd/sd/live.m3u8
日照科教,http://live.rzw.com.cn/ggpd/sd/live.m3u8
日照导视,http://live.rzw.com.cn/fcpd/sd/live.m3u8
菏泽影视,http://live.hznet.tv:1935/live/live3/500K/tzwj_video.m3u8
聊城新闻综合,http://m3u8.channellive.lcbtv.com/cms/videos/nmip-media-dz/channellive/channel2/playlist.m3u8
聊城公共,http://m3u8.channellive.lcbtv.com/cms/videos/nmip-media-dz/channellive/channel3/playlist.m3u8
青岛电视城阳区,http://pili-live-rtmp.56.i2863.com/i2863-56/live_56_307317.m3u8
泰安新泰乡村,http://live.xtgdw.cn:1935/live/xtxc/playlist.m3u8
泰安新泰新闻综合,http://live.xtgdw.cn:1935/live/xtzh/playlist.m3u8
泰安新泰影视,http://live.xtgdw.cn:1935/live/xtys/playlist.m3u8

青岛城阳,http://pili-live-rtmp.56.i2863.com/i2863-56/live_56_307317.m3u8?shandd
烟台新闻综合,http://live.yantaitv.cn/live/3e81a8879da44c5dadf3bd9c10468e1c/9b776d420ee4438199b7657c8eb88f07-1.m3u8?shandd
烟台公共,http://live.yantaitv.cn/live/e50f104a4ffe4a41b2217cbda534146f/d86092e69df94668b33390278b061700-1.m3u8?shandd
烟台经济科技,http://live.yantaitv.cn/live/27f84144e95a4652ae9e5c211b2a6b55/405f3e33ba384aa0a16014d0becd1261-1.m3u8?shandd
烟台影,http://live.yantaitv.cn/live/e9f1d9045d474c31884d13fa4ffbbd16/a4a9b3704d854756907845107cc56129-1.m3u8
枣庄新闻综合,http://stream.zztvzd.com/1/sd/live.m3u8?shandd
枣庄教育,http://stream.zztvzd.com/2/sd/live.m3u8?shandd
枣庄公共,http://stream.zztvzd.com/3/sd/live.m3u8?shandd
青州综合,http://sdqz.chinashadt.com:2036/live/stream:1.stream/playlist.m3u8?shandd
青州文化旅游,http://sdqz.chinashadt.com:2036/live/stream:3.stream/playlist.m3u8?shandd
济宁综合,http://lives.jnnews.tv/video/s10001-JNTV-1/index.m3u8?shandd
济宁教育,http://lives.jnnews.tv/video/s10001-JNTV-2/index.m3u8?shandd
济宁公共,http://lives.jnnews.tv/video/s10001-JNTV3/index.m3u8?shandd
济宁图文,http://lives.jnnews.tv/video/s10001-JNTV4/index.m3u8?shandd


 🐼河南地区👉ID41,#genre#

「亦非云」河南卫视,http://mywlkj.ddns.net:754/tv/otvcloud.php?id=48
「亦非云」河南都市,http://mywlkj.ddns.net:754/tv/otvcloud.php?id=73
「亦非云」河南民生,http://mywlkj.ddns.net:754/tv/otvcloud.php?id=74
「亦非云」河南法制,http://mywlkj.ddns.net:754/tv/otvcloud.php?id=75
「亦非云」河南电视剧,http://mywlkj.ddns.net:754/tv/otvcloud.php?id=76
「亦非云」河南新闻,http://mywlkj.ddns.net:754/tv/otvcloud.php?id=77
「亦非云」河南公共,http://mywlkj.ddns.net:754/tv/otvcloud.php?id=78
「亦非云」河南乡村,http://mywlkj.ddns.net:754/tv/otvcloud.php?id=79
「亦非云」梨园频道,http://mywlkj.ddns.net:754/tv/otvcloud.php?id=82

河南卫视,http://mywlkj.ddns.net:754/tv/hntv.php?id=hnws
河南都市,http://mywlkj.ddns.net:754/tv/hntv.php?id=hnds
河南民生,http://mywlkj.ddns.net:754/tv/hntv.php?id=hnms
河南法治,http://mywlkj.ddns.net:754/tv/hntv.php?id=hmfz
河南电视剧,http://mywlkj.ddns.net:754/tv/hntv.php?id=hndsj
河南新闻,http://mywlkj.ddns.net:754/tv/hntv.php?id=hnxw
欢腾购物,http://mywlkj.ddns.net:754/tv/hntv.php?id=htgw
河南公共,http://mywlkj.ddns.net:754/tv/hntv.php?id=hngg
河南乡村,http://mywlkj.ddns.net:754/tv/hntv.php?id=hnxc
河南国际,http://mywlkj.ddns.net:754/tv/hntv.php?id=hngj
河南梨园,http://mywlkj.ddns.net:754/tv/hntv.php?id=hnly
文物宝库,http://mywlkj.ddns.net:754/tv/hntv.php?id=wwbk
武术世界,http://mywlkj.ddns.net:754/tv/hntv.php?id=wspd
睛彩中原,http://mywlkj.ddns.net:754/tv/hntv.php?id=jczy
移动戏曲,http://mywlkj.ddns.net:754/tv/hntv.php?id=ydxj
象视界,http://mywlkj.ddns.net:754/tv/hntv.php?id=xsj
国学频道,http://mywlkj.ddns.net:754/tv/hntv.php?id=gxpd

河南卫视「漯河移动」,http://39.165.24.218:808/hls/24/index.m3u8
河南法制「漯河移动」,http://39.165.24.218:808/hls/27/index.m3u8
河南公共「漯河移动」,http://39.165.24.218:808/hls/31/index.m3u8
河南新农「漯河移动」,http://39.165.24.218:808/hls/32/index.m3u8
晴彩中原「漯河移动」,http://39.165.24.218:808/hls/34/index.m3u8
移动戏曲「漯河移动」,http://39.165.24.218:808/hls/35/index.m3u8
文物宝库「漯河移动」,http://39.165.24.218:808/hls/36/index.m3u8
梨园频道「漯河移动」,http://39.165.24.218:808/hls/37/index.m3u8

河南卫视,http://61.52.157.121:808/hls/16/index.m3u8
相声小品,http://61.52.157.121:808/hls/17/index.m3u8
河南都市,http://61.52.157.121:808/hls/18/index.m3u8
河南民生,http://61.52.157.121:808/hls/19/index.m3u8
河南法治,http://61.52.157.121:808/hls/20/index.m3u8
河南电视,http://61.52.157.121:808/hls/21/index.m3u8
河南新闻,http://61.52.157.121:808/hls/22/index.m3u8
河南公共,http://61.52.157.121:808/hls/23/index.m3u8
河南农村,http://61.52.157.121:808/hls/24/index.m3u8
河南国际,http://61.52.157.121:808/hls/25/index.m3u8
梨园频道,http://61.52.157.121:808/hls/26/index.m3u8

河南|信阳综合,http://mmitv.top/test/tianma.php?id=xyzh
河南|信阳公共,http://mmitv.top/test/tianma.php?id=xygg
河南|信阳浉河,http://mmitv.top/test/tianma.php?id=xysh
河南|信阳平桥,http://mmitv.top/test/tianma.php?id=xypq
河南|周口扶沟,http://live.dxhmt.cn:9081/tv/11621-1.m3u8
河南|郸城新闻综合,http://live.dxhmt.cn:9081/tv/11625-1.m3u8
河南|登封综合,http://tvpull.dxhmt.cn:9081/tv/10185-1.m3u8
河南|范县新闻综合,http://live.dxhmt.cn:9080/13603832636/13abd3089d9c47058fe34c49a6182981.m3u8
河南|扶沟综合,http://tvpull.dxhmt.cn:9081/tv/11621-1.m3u8
河南|固始综合,http://tvpull.dxhmt.cn:9081/tv/11525-1.m3u8
河南|光山综合,http://tvpull.dxhmt.cn:9081/tv/11522-1.m3u8
河南|鹤岗新闻综合,http://live.hznet.tv:1935/live/live2/500K/tzwj_video.m3u8
河南|淮滨综合,http://tvpull.dxhmt.cn:9081/tv/11527-1.m3u8
河南|潢川综合,http://tvpull.dxhmt.cn:9081/tv/11526-1.m3u8
河南|济源电视一套,http://live.dxhmt.cn:9081/tv/19001-1.m3u8
河南|焦作公共,http://zhpull.dxhmt.cn/jiaozuo/29b65b69130c4ef1a3283cc7b913da05/playlist.m3u8
河南|焦作教育,http://zhpull.dxhmt.cn/jiaozuo/9c10435ad24c409baee219ec289e17d0/playlist.m3u8
河南|焦作综合,http://zhpull.dxhmt.cn/jiaozuo/b75a92c9503e47cf9e89f7ff247b65f2/playlist.m3u8
河南|睛彩焦作,http://zhpull.dxhmt.cn/jiaozuo/c5eb91b47f0e42318f34fc0247c8acaa/playlist.m3u8
河南|开封公共,http://live.dxhmt.cn:9081/tv/10200-3.m3u8
河南|开封新闻综合,http://live.dxhmt.cn:9081/tv/10200-2.m3u8
河南|兰考新闻,http://tvpull.dxhmt.cn:9081/tv/10225-1.m3u8
河南|临颍综合,http://tvpull.dxhmt.cn:9081/tv/11122-1.m3u8
河南|栾川新闻,http://wshls.live.migucloud.com/live/LVVUJGFD_C0/playlist.m3u8
河南|洛宁综合,http://wshls.live.migucloud.com/live/WJ1E4VDQ_C0/playlist.m3u8
河南|泌阳新闻综合,http://tvpull.dxhmt.cn:9081/tv/11726-1.m3u8
河南|渑池新闻综合,http://tvpull.dxhmt.cn:9081/tv/11221-1.m3u8
河南|内乡综合,http://tvpull.dxhmt.cn:9081/tv/11325-1.m3u8
河南|沁阳文化旅游,http://live.qinyangtv.com:82/channel2/sd/live.m3u8
河南|汝南综合,http://tvpull.dxhmt.cn:9081/tv/11727-1.m3u8
河南|嵩县综合新闻,http://wshls.live.migucloud.com/live/MZCYG799_C0/playlist.m3u8
河南|遂平一套,http://tvpull.dxhmt.cn:9081/tv/11728-1.m3u8
河南|唐河一套,http://tvpull.dxhmt.cn:9081/tv/11328-1.m3u8
河南|桐柏新闻综合,http://tvpull.dxhmt.cn:9081/tv/11330-1.m3u8
河南|息县综合,http://120.194.173.75:6060/0.ts
河南|淅川综合,http://tvpull.dxhmt.cn:9081/tv/11326-1.m3u8
河南|项城新闻,http://tvpull.dxhmt.cn:9081/tv/11681-1.m3u8
河南|新蔡综合,http://tvpull.dxhmt.cn:9081/tv/11729-1.m3u8
河南|新县综合,http://tvpull.dxhmt.cn:9081/tv/11523-1.m3u8
河南|新乡县电视台,http://tvpull.dxhmt.cn:9081/tv/10721-1.m3u8
河南|鄢陵综合,http://tvpull.dxhmt.cn:9081/tv/11024-1.m3u8
河南|偃师新闻,http://wshls.live.migucloud.com/live/K7AFC7J6_C0/playlist.m3u8
河南|叶县一套,http://tvpull.dxhmt.cn:9081/tv/10422-1.m3u8
河南|义马新闻综合,http://tvpull.dxhmt.cn:9081/tv/11281-1.m3u8
河南|禹州公共,http://tvpull.dxhmt.cn:9081/tv/11081-2.m3u8
河南|禹州综合,http://tvpull.dxhmt.cn:9081/tv/11081-1.m3u8
河南|叶县电视,http://live.dxhmt.cn:9081/tv/10422-1.m3u8
河南|渑池综合,http://live.dxhmt.cn:9081/tv/11221-1.m3u8
河南|义马电视,http://live.dxhmt.cn:9081/tv/11281-1.m3u8
河南|淅川电视,http://live.dxhmt.cn:9081/tv/11326-1.m3u8
河南|禹州综合,http://live.dxhmt.cn:9081/tv/11081-1.m3u8
河南|兰考新闻,http://live.dxhmt.cn:9081/tv/10225-1.m3u8
河南|项城电视,http://live.dxhmt.cn:9081/tv/11681-1.m3u8
河南|新乡,http://live.dxhmt.cn:9081/tv/10721-1.m3u8
河南|新蔡,http://live.dxhmt.cn:9081/tv/11729-1.m3u8
🐼湖北地区👉ID42,#genre#

湖北卫视,http://mywlkj.ddns.net:754/tv/cjyun.php?id=1
湖北经视,http://mywlkj.ddns.net:754/tv/cjyun.php?id=2
湖北综合,http://mywlkj.ddns.net:754/tv/cjyun.php?id=3
湖北公共新闻,http://mywlkj.ddns.net:754/tv/cjyun.php?id=4
湖北影视,http://mywlkj.ddns.net:754/tv/cjyun.php?id=5
湖北生活,http://mywlkj.ddns.net:754/tv/cjyun.php?id=6
湖北教育,http://mywlkj.ddns.net:754/tv/cjyun.php?id=7
湖北垄上,http://mywlkj.ddns.net:754/tv/cjyun.php?id=8

武汉新闻综合频道,http://mywlkj.ddns.net:754/tv/dl/dl668/26.php?id=26001
武汉电视剧频道,http://mywlkj.ddns.net:754/tv/dl/dl668/26.php?id=26002
武汉科技生活频道,http://mywlkj.ddns.net:754/tv/dl/dl668/26.php?id=26003
武汉经济频道,http://mywlkj.ddns.net:754/tv/dl/dl668/26.php?id=26004
武汉文体频道,http://mywlkj.ddns.net:754/tv/dl/dl668/26.php?id=26005
武汉外语频道,http://mywlkj.ddns.net:754/tv/dl/dl668/26.php?id=26006
武汉少儿频道,http://mywlkj.ddns.net:754/tv/dl/dl668/26.php?id=26007

黄冈新闻,http://mywlkj.ddns.net:754/tv/cjyun.php?id=9
黄冈公共,http://mywlkj.ddns.net:754/tv/cjyun.php?id=10
红安综合,http://mywlkj.ddns.net:754/tv/cjyun.php?id=11
武穴综合,http://mywlkj.ddns.net:754/tv/cjyun.php?id=12
蕲春综合,http://mywlkj.ddns.net:754/tv/cjyun.php?id=13
罗田综合,http://mywlkj.ddns.net:754/tv/cjyun.php?id=14
黄石新闻综合,http://mywlkj.ddns.net:754/tv/cjyun.php?id=15
咸宁综合,http://mywlkj.ddns.net:754/tv/cjyun.php?id=16
咸宁经济生活,http://mywlkj.ddns.net:754/tv/cjyun.php?id=17
赤壁一套,http://mywlkj.ddns.net:754/tv/cjyun.php?id=18
嘉鱼新闻综合,http://mywlkj.ddns.net:754/tv/cjyun.php?id=19
通山综合,http://mywlkj.ddns.net:754/tv/cjyun.php?id=20
孝感新闻综合,http://mywlkj.ddns.net:754/tv/cjyun.php?id=21
孝感生活,http://mywlkj.ddns.net:754/tv/cjyun.php?id=22
